N,a [mm],d [mm],my_theta [deg],p [mm],Rdc[¦¸],Ldc[uH],¦Ä/h,L [uH],R [¦¸],Q
5.0000 ,75.0000 ,0.8000 ,29.9000 ,1.0000 ,0.4068 ,3.8651 ,0.3578 ,3.5400 ,1.2630 ,119.4018 
5.0000 ,75.0000 ,1.0000 ,29.9000 ,0.4000 ,0.3331 ,4.1820 ,0.3578 ,4.1102 ,1.7952 ,97.5349 
5.0000 ,75.0000 ,1.0000 ,29.9000 ,0.6000 ,0.3293 ,4.0205 ,0.3578 ,3.7862 ,1.4721 ,109.5629 
5.0000 ,75.0000 ,1.0000 ,29.9000 ,0.8000 ,0.3254 ,3.8651 ,0.3578 ,3.5347 ,1.2437 ,121.0724 
5.0000 ,75.0000 ,1.0000 ,29.9000 ,1.0000 ,0.3216 ,3.7156 ,0.3578 ,3.3233 ,1.1026 ,128.4019 
5.0000 ,75.0000 ,1.2000 ,29.9000 ,0.4000 ,0.2744 ,4.0205 ,0.3578 ,3.8540 ,1.6523 ,99.3662 
5.0000 ,75.0000 ,1.2000 ,29.9000 ,0.6000 ,0.2712 ,3.8651 ,0.3578 ,3.5441 ,1.2884 ,117.1850 
5.0000 ,75.0000 ,1.2000 ,29.9000 ,0.8000 ,0.2680 ,3.7156 ,0.3578 ,3.3147 ,1.1015 ,128.1927 
5.0000 ,75.0000 ,1.2000 ,29.9000 ,1.0000 ,0.2648 ,3.5718 ,0.3578 ,3.1243 ,0.9669 ,137.6545 
5.0000 ,75.0000 ,0.4000 ,49.9000 ,0.4000 ,0.8616 ,4.7071 ,0.3578 ,4.8894 ,2.7677 ,75.2574 
5.0000 ,75.0000 ,0.4000 ,49.9000 ,0.6000 ,0.8520 ,4.5250 ,0.3578 ,4.4052 ,2.1346 ,87.9134 
5.0000 ,75.0000 ,0.4000 ,49.9000 ,0.8000 ,0.8424 ,4.3501 ,0.3578 ,4.0772 ,1.8298 ,94.9232 
5.0000 ,75.0000 ,0.4000 ,49.9000 ,1.0000 ,0.8328 ,4.1820 ,0.3578 ,3.8172 ,1.6430 ,98.9712 
5.0000 ,75.0000 ,0.6000 ,49.9000 ,0.4000 ,0.5680 ,4.5250 ,0.3578 ,4.5059 ,2.2459 ,85.4693 
5.0000 ,75.0000 ,0.6000 ,49.9000 ,0.6000 ,0.5616 ,4.3501 ,0.3578 ,4.0997 ,1.7523 ,99.6690 
5.0000 ,75.0000 ,0.6000 ,49.9000 ,0.8000 ,0.5552 ,4.1820 ,0.3578 ,3.8034 ,1.4906 ,108.7023 
5.0000 ,75.0000 ,0.6000 ,49.9000 ,1.0000 ,0.5488 ,4.0205 ,0.3578 ,3.5700 ,1.3351 ,113.9106 
5.0000 ,75.0000 ,0.8000 ,49.9000 ,0.4000 ,0.4212 ,4.3501 ,0.3578 ,4.1854 ,1.8911 ,94.2805 
5.0000 ,75.0000 ,0.8000 ,49.9000 ,0.6000 ,0.4164 ,4.1820 ,0.3578 ,3.8250 ,1.5020 ,108.4880 
5.0000 ,75.0000 ,0.8000 ,49.9000 ,0.8000 ,0.4116 ,4.0205 ,0.3578 ,3.5616 ,1.2838 ,118.1851 
5.0000 ,75.0000 ,0.8000 ,49.9000 ,1.0000 ,0.4068 ,3.8651 ,0.3578 ,3.3586 ,1.1303 ,126.5885 
5.0000 ,75.0000 ,1.0000 ,49.9000 ,0.4000 ,0.3331 ,4.1820 ,0.3578 ,3.8980 ,1.6522 ,100.5037 
5.0000 ,75.0000 ,1.0000 ,49.9000 ,0.6000 ,0.3293 ,4.0205 ,0.3578 ,3.5835 ,1.3053 ,116.9550 
5.0000 ,75.0000 ,1.0000 ,49.9000 ,0.8000 ,0.3254 ,3.8651 ,0.3578 ,3.3482 ,1.0889 ,130.9944 
5.0000 ,75.0000 ,1.0000 ,49.9000 ,1.0000 ,0.3216 ,3.7156 ,0.3578 ,3.1553 ,0.9993 ,134.5125 
5.0000 ,75.0000 ,1.2000 ,49.9000 ,0.4000 ,0.2744 ,4.0205 ,0.3578 ,3.6698 ,1.5149 ,103.1957 
5.0000 ,75.0000 ,1.2000 ,49.9000 ,0.6000 ,0.2712 ,3.8651 ,0.3578 ,3.3571 ,1.1548 ,123.8391 
5.0000 ,75.0000 ,1.2000 ,49.9000 ,0.8000 ,0.2680 ,3.7156 ,0.3578 ,3.1411 ,1.0043 ,133.2414 
5.0000 ,75.0000 ,1.2000 ,49.9000 ,1.0000 ,0.2648 ,3.5718 ,0.3578 ,2.9730 ,0.8791 ,144.0602 
5.0000 ,75.0000 ,0.4000 ,69.9000 ,0.4000 ,0.8616 ,4.7071 ,0.3578 ,4.6005 ,2.5985 ,75.4204 
5.0000 ,75.0000 ,0.4000 ,69.9000 ,0.6000 ,0.8520 ,4.5250 ,0.3578 ,4.2425 ,2.2353 ,80.8512 
5.0000 ,75.0000 ,0.4000 ,69.9000 ,0.8000 ,0.8424 ,4.3501 ,0.3578 ,3.8739 ,1.7850 ,92.4518 
5.0000 ,75.0000 ,0.4000 ,69.9000 ,1.0000 ,0.8328 ,4.1820 ,0.3578 ,3.6249 ,1.5590 ,99.0513 
5.0000 ,75.0000 ,0.6000 ,69.9000 ,0.4000 ,0.5680 ,4.5250 ,0.3578 ,4.2432 ,2.0896 ,86.5044 
5.0000 ,75.0000 ,0.6000 ,69.9000 ,0.6000 ,0.5616 ,4.3501 ,0.3578 ,3.8839 ,1.7378 ,95.2072 
5.0000 ,75.0000 ,0.6000 ,69.9000 ,0.8000 ,0.5552 ,4.1820 ,0.3578 ,3.6150 ,1.4090 ,109.2994 
5.0000 ,75.0000 ,0.6000 ,69.9000 ,1.0000 ,0.5488 ,4.0205 ,0.3578 ,3.3962 ,1.2428 ,116.4109 
5.0000 ,75.0000 ,0.8000 ,69.9000 ,0.4000 ,0.4212 ,4.3501 ,0.3578 ,3.9336 ,1.7649 ,94.9487 
5.0000 ,75.0000 ,0.8000 ,69.9000 ,0.6000 ,0.4164 ,4.1820 ,0.3578 ,3.6225 ,1.4226 ,108.4750 
5.0000 ,75.0000 ,0.8000 ,69.9000 ,0.8000 ,0.4116 ,4.0205 ,0.3578 ,3.3855 ,1.1950 ,120.6862 
5.0000 ,75.0000 ,0.8000 ,69.9000 ,1.0000 ,0.4068 ,3.8651 ,0.3578 ,3.1932 ,1.0799 ,125.9672 
5.0000 ,75.0000 ,1.0000 ,69.9000 ,0.4000 ,0.3331 ,4.1820 ,0.3578 ,3.6882 ,1.5631 ,100.5190 
5.0000 ,75.0000 ,1.0000 ,69.9000 ,0.6000 ,0.3293 ,4.0205 ,0.3578 ,3.3996 ,1.2471 ,116.1255 
5.0000 ,75.0000 ,1.0000 ,69.9000 ,0.8000 ,0.3254 ,3.8651 ,0.3578 ,3.1804 ,1.0350 ,130.9050 
5.0000 ,75.0000 ,1.0000 ,69.9000 ,1.0000 ,0.3216 ,3.7156 ,0.3578 ,3.0004 ,0.9407 ,135.8777 
5.0000 ,75.0000 ,1.2000 ,69.9000 ,0.4000 ,0.2744 ,4.0205 ,0.3578 ,3.4427 ,1.3970 ,104.9813 
5.0000 ,75.0000 ,1.2000 ,69.9000 ,0.6000 ,0.2712 ,3.8651 ,0.3578 ,3.1898 ,1.1040 ,123.0868 
5.0000 ,75.0000 ,1.2000 ,69.9000 ,0.8000 ,0.2680 ,3.7156 ,0.3578 ,2.9892 ,0.9339 ,136.3487 
5.0000 ,75.0000 ,1.2000 ,69.9000 ,1.0000 ,0.2648 ,3.5718 ,0.3578 ,2.8256 ,0.8401 ,143.2818 
5.0000 ,75.0000 ,0.4000 ,89.9000 ,0.4000 ,0.8616 ,4.7071 ,0.3578 ,4.3572 ,2.7453 ,67.6139 
5.0000 ,75.0000 ,0.4000 ,89.9000 ,0.6000 ,0.8520 ,4.5250 ,0.3578 ,4.0904 ,2.3476 ,74.2245 
5.0000 ,75.0000 ,0.4000 ,89.9000 ,0.8000 ,0.8424 ,4.3501 ,0.3578 ,3.6932 ,1.9791 ,79.4949 
5.0000 ,75.0000 ,0.4000 ,89.9000 ,1.0000 ,0.8328 ,4.1820 ,0.3578 ,3.4351 ,1.6023 ,91.3286 
5.0000 ,75.0000 ,0.6000 ,89.9000 ,0.4000 ,0.5680 ,4.5250 ,0.3578 ,3.9044 ,2.3086 ,72.0476 
5.0000 ,75.0000 ,0.6000 ,89.9000 ,0.6000 ,0.5616 ,4.3501 ,0.3578 ,3.6733 ,1.7110 ,91.4558 
5.0000 ,75.0000 ,0.6000 ,89.9000 ,0.8000 ,0.5552 ,4.1820 ,0.3578 ,3.4517 ,1.4476 ,101.5736 
5.0000 ,75.0000 ,0.6000 ,89.9000 ,1.0000 ,0.5488 ,4.0205 ,0.3578 ,3.2315 ,1.3008 ,105.8248 
5.0000 ,75.0000 ,0.8000 ,89.9000 ,0.4000 ,0.4212 ,4.3501 ,0.3578 ,3.7137 ,1.6725 ,94.5915 
5.0000 ,75.0000 ,0.8000 ,89.9000 ,0.6000 ,0.4164 ,4.1820 ,0.3578 ,3.4363 ,1.3694 ,106.8982 
5.0000 ,75.0000 ,0.8000 ,89.9000 ,0.8000 ,0.4116 ,4.0205 ,0.3578 ,3.2098 ,1.1816 ,115.7246 
5.0000 ,75.0000 ,0.8000 ,89.9000 ,1.0000 ,0.4068 ,3.8651 ,0.3578 ,3.0283 ,1.0266 ,125.6640 
5.0000 ,75.0000 ,1.0000 ,89.9000 ,0.4000 ,0.3331 ,4.1820 ,0.3578 ,3.4803 ,1.4659 ,101.1401 
5.0000 ,75.0000 ,1.0000 ,89.9000 ,0.6000 ,0.3293 ,4.0205 ,0.3578 ,3.2029 ,1.2365 ,110.3418 
5.0000 ,75.0000 ,1.0000 ,89.9000 ,0.8000 ,0.3254 ,3.8651 ,0.3578 ,3.0145 ,1.0231 ,125.5258 
5.0000 ,75.0000 ,1.0000 ,89.9000 ,1.0000 ,0.3216 ,3.7156 ,0.3578 ,2.8372 ,0.9440 ,128.0295 
5.0000 ,75.0000 ,1.2000 ,89.9000 ,0.4000 ,0.2744 ,4.0205 ,0.3578 ,3.2527 ,1.3298 ,104.2023 
5.0000 ,75.0000 ,1.2000 ,89.9000 ,0.6000 ,0.2712 ,3.8651 ,0.3578 ,3.0288 ,1.0787 ,119.6110 
5.0000 ,75.0000 ,1.2000 ,89.9000 ,0.8000 ,0.2680 ,3.7156 ,0.3578 ,2.8338 ,0.8887 ,135.8393 
5.0000 ,75.0000 ,1.2000 ,89.9000 ,1.0000 ,0.2648 ,3.5718 ,0.3578 ,2.6815 ,0.8169 ,139.8415 
5.0000 ,80.0000 ,0.4000 ,9.9000 ,0.4000 ,0.9216 ,5.0707 ,0.3578 ,6.1940 ,4.0596 ,64.9976 
5.0000 ,80.0000 ,0.4000 ,9.9000 ,0.6000 ,0.9120 ,4.8865 ,0.3578 ,5.5551 ,3.1388 ,75.3954 
5.0000 ,80.0000 ,0.4000 ,9.9000 ,0.8000 ,0.9024 ,4.7092 ,0.3578 ,5.1006 ,2.6106 ,83.2333 
5.0000 ,80.0000 ,0.4000 ,9.9000 ,1.0000 ,0.8928 ,4.5384 ,0.3578 ,4.7581 ,2.3087 ,87.7966 
5.0000 ,80.0000 ,0.6000 ,9.9000 ,0.4000 ,0.6080 ,4.8865 ,0.3578 ,5.8050 ,3.5640 ,69.3876 
5.0000 ,80.0000 ,0.6000 ,9.9000 ,0.6000 ,0.6016 ,4.7092 ,0.3578 ,5.1825 ,2.5688 ,85.9439 
5.0000 ,80.0000 ,0.6000 ,9.9000 ,0.8000 ,0.5952 ,4.5384 ,0.3578 ,4.7798 ,2.1423 ,95.0486 
5.0000 ,80.0000 ,0.6000 ,9.9000 ,1.0000 ,0.5888 ,4.3738 ,0.3578 ,4.4634 ,1.8711 ,101.6217 
5.0000 ,80.0000 ,0.8000 ,9.9000 ,0.4000 ,0.4512 ,4.7092 ,0.3578 ,5.3941 ,2.9620 ,77.5770 
5.0000 ,80.0000 ,0.8000 ,9.9000 ,0.6000 ,0.4464 ,4.5384 ,0.3578 ,4.8541 ,2.2252 ,92.9302 
5.0000 ,80.0000 ,0.8000 ,9.9000 ,0.8000 ,0.4416 ,4.3738 ,0.3578 ,4.4809 ,1.8345 ,104.0549 
5.0000 ,80.0000 ,0.8000 ,9.9000 ,1.0000 ,0.4368 ,4.2152 ,0.3578 ,4.1957 ,1.6119 ,110.8859 
5.0000 ,80.0000 ,1.0000 ,9.9000 ,0.4000 ,0.3571 ,4.5384 ,0.3578 ,5.0214 ,2.5732 ,83.1304 
5.0000 ,80.0000 ,1.0000 ,9.9000 ,0.6000 ,0.3533 ,4.3738 ,0.3578 ,4.5394 ,1.9033 ,101.6014 
5.0000 ,80.0000 ,1.0000 ,9.9000 ,0.8000 ,0.3494 ,4.2152 ,0.3578 ,4.2082 ,1.6225 ,110.4876 
5.0000 ,80.0000 ,1.0000 ,9.9000 ,1.0000 ,0.3456 ,4.0623 ,0.3578 ,3.9437 ,1.4074 ,119.3691 
5.0000 ,80.0000 ,1.2000 ,9.9000 ,0.4000 ,0.2944 ,4.3738 ,0.3578 ,4.6809 ,2.2466 ,88.7605 
5.0000 ,80.0000 ,1.2000 ,9.9000 ,0.6000 ,0.2912 ,4.2152 ,0.3578 ,4.2503 ,1.7055 ,106.1617 
5.0000 ,80.0000 ,1.2000 ,9.9000 ,0.8000 ,0.2880 ,4.0623 ,0.3578 ,3.9529 ,1.4501 ,116.1248 
5.0000 ,80.0000 ,1.2000 ,9.9000 ,1.0000 ,0.2848 ,3.9148 ,0.3578 ,3.7154 ,1.2458 ,127.0427 
5.0000 ,80.0000 ,0.4000 ,29.9000 ,0.4000 ,0.9216 ,5.0707 ,0.3578 ,5.7595 ,3.4314 ,71.5016 
5.0000 ,80.0000 ,0.4000 ,29.9000 ,0.6000 ,0.9120 ,4.8865 ,0.3578 ,5.2092 ,2.7266 ,81.3876 
5.0000 ,80.0000 ,0.4000 ,29.9000 ,0.8000 ,0.9024 ,4.7092 ,0.3578 ,4.8187 ,2.2999 ,89.2539 
5.0000 ,80.0000 ,0.4000 ,29.9000 ,1.0000 ,0.8928 ,4.5384 ,0.3578 ,4.5010 ,2.0553 ,93.2915 
5.0000 ,80.0000 ,0.6000 ,29.9000 ,0.4000 ,0.6080 ,4.8865 ,0.3578 ,5.4021 ,2.9945 ,76.8523 
5.0000 ,80.0000 ,0.6000 ,29.9000 ,0.6000 ,0.6016 ,4.7092 ,0.3578 ,4.8722 ,2.2418 ,92.5860 
5.0000 ,80.0000 ,0.6000 ,29.9000 ,0.8000 ,0.5952 ,4.5384 ,0.3578 ,4.5022 ,1.9012 ,100.8822 
5.0000 ,80.0000 ,0.6000 ,29.9000 ,1.0000 ,0.5888 ,4.3738 ,0.3578 ,4.2268 ,1.6654 ,108.1209 
5.0000 ,80.0000 ,0.8000 ,29.9000 ,0.4000 ,0.4512 ,4.7092 ,0.3578 ,5.0450 ,2.5486 ,84.3280 
5.0000 ,80.0000 ,0.8000 ,29.9000 ,0.6000 ,0.4464 ,4.5384 ,0.3578 ,4.5495 ,1.9405 ,99.8771 
5.0000 ,80.0000 ,0.8000 ,29.9000 ,0.8000 ,0.4416 ,4.3738 ,0.3578 ,4.2325 ,1.5922 ,113.2452 
5.0000 ,80.0000 ,0.8000 ,29.9000 ,1.0000 ,0.4368 ,4.2152 ,0.3578 ,3.9766 ,1.4485 ,116.9516 
5.0000 ,80.0000 ,1.0000 ,29.9000 ,0.4000 ,0.3571 ,4.5384 ,0.3578 ,4.6984 ,2.2621 ,88.4799 
5.0000 ,80.0000 ,1.0000 ,29.9000 ,0.6000 ,0.3533 ,4.3738 ,0.3578 ,4.2580 ,1.6809 ,107.9118 
5.0000 ,80.0000 ,1.0000 ,29.9000 ,0.8000 ,0.3494 ,4.2152 ,0.3578 ,3.9795 ,1.4142 ,119.8776 
5.0000 ,80.0000 ,1.0000 ,29.9000 ,1.0000 ,0.3456 ,4.0623 ,0.3578 ,3.7417 ,1.2363 ,128.9338 
5.0000 ,80.0000 ,1.2000 ,29.9000 ,0.4000 ,0.2944 ,4.3738 ,0.3578 ,4.3918 ,1.9777 ,94.5989 
5.0000 ,80.0000 ,1.2000 ,29.9000 ,0.6000 ,0.2912 ,4.2152 ,0.3578 ,4.0210 ,1.5556 ,110.1144 
5.0000 ,80.0000 ,1.2000 ,29.9000 ,0.8000 ,0.2880 ,4.0623 ,0.3578 ,3.7418 ,1.2704 ,125.4744 
5.0000 ,80.0000 ,1.2000 ,29.9000 ,1.0000 ,0.2848 ,3.9148 ,0.3578 ,3.5258 ,1.1246 ,133.5597 
5.0000 ,80.0000 ,0.4000 ,49.9000 ,0.4000 ,0.9216 ,5.0707 ,0.3578 ,5.4940 ,3.2808 ,71.3387 
5.0000 ,80.0000 ,0.4000 ,49.9000 ,0.6000 ,0.9120 ,4.8865 ,0.3578 ,4.9372 ,2.4963 ,84.2551 
5.0000 ,80.0000 ,0.4000 ,49.9000 ,1.0000 ,0.8928 ,4.5384 ,0.3578 ,4.2632 ,1.8653 ,97.3641 
5.0000 ,80.0000 ,0.6000 ,49.9000 ,0.4000 ,0.6080 ,4.8865 ,0.3578 ,5.0803 ,2.6087 ,82.9618 
5.0000 ,80.0000 ,0.6000 ,49.9000 ,0.6000 ,0.6016 ,4.7092 ,0.3578 ,4.5922 ,2.0436 ,95.7286 
5.0000 ,80.0000 ,0.6000 ,49.9000 ,0.8000 ,0.5952 ,4.5384 ,0.3578 ,4.2628 ,1.7193 ,105.6233 
5.0000 ,80.0000 ,0.6000 ,49.9000 ,1.0000 ,0.5888 ,4.3738 ,0.3578 ,4.0033 ,1.4841 ,114.9144 
5.0000 ,80.0000 ,0.8000 ,49.9000 ,0.4000 ,0.4512 ,4.7092 ,0.3578 ,4.7431 ,2.2823 ,88.5299 
5.0000 ,80.0000 ,0.8000 ,49.9000 ,0.6000 ,0.4464 ,4.5384 ,0.3578 ,4.3032 ,1.7510 ,104.6907 
5.0000 ,80.0000 ,0.8000 ,49.9000 ,0.8000 ,0.4416 ,4.3738 ,0.3578 ,4.0027 ,1.4979 ,113.8323 
5.0000 ,80.0000 ,0.8000 ,49.9000 ,1.0000 ,0.4368 ,4.2152 ,0.3578 ,3.7643 ,1.2942 ,123.9103 
5.0000 ,80.0000 ,1.0000 ,49.9000 ,0.4000 ,0.3571 ,4.5384 ,0.3578 ,0.6202 ,1.2968 ,20.3742 
5.0000 ,80.0000 ,1.0000 ,49.9000 ,0.6000 ,0.3533 ,4.3738 ,0.3578 ,4.0403 ,1.5454 ,111.3733 
5.0000 ,80.0000 ,1.0000 ,49.9000 ,0.8000 ,0.3494 ,4.2152 ,0.3578 ,3.7641 ,1.2968 ,123.6538 
5.0000 ,80.0000 ,1.0000 ,49.9000 ,1.0000 ,0.3456 ,4.0623 ,0.3578 ,3.5475 ,1.1542 ,130.9345 
5.0000 ,80.0000 ,1.2000 ,49.9000 ,0.4000 ,0.2944 ,4.3738 ,0.3578 ,4.1498 ,1.7886 ,98.8380 
5.0000 ,80.0000 ,1.2000 ,49.9000 ,0.6000 ,0.2912 ,4.2152 ,0.3578 ,3.7848 ,1.3881 ,116.1553 
5.0000 ,80.0000 ,1.2000 ,49.9000 ,0.8000 ,0.2880 ,4.0623 ,0.3578 ,3.5464 ,1.1630 ,129.9046 
5.0000 ,80.0000 ,1.2000 ,49.9000 ,1.0000 ,0.2848 ,3.9148 ,0.3578 ,3.3445 ,1.0274 ,138.6771 
5.0000 ,80.0000 ,0.4000 ,69.9000 ,0.4000 ,0.9216 ,5.0707 ,0.3578 ,5.2466 ,3.1719 ,70.4640 
5.0000 ,80.0000 ,0.4000 ,69.9000 ,0.6000 ,0.9120 ,4.8865 ,0.3578 ,4.8530 ,2.7268 ,75.8186 
5.0000 ,80.0000 ,0.4000 ,69.9000 ,0.8000 ,0.9024 ,4.7092 ,0.3578 ,4.3318 ,2.0127 ,91.6824 
5.0000 ,80.0000 ,0.4000 ,69.9000 ,1.0000 ,0.8928 ,4.5384 ,0.3578 ,4.0424 ,1.7951 ,95.9299 
5.0000 ,80.0000 ,0.6000 ,69.9000 ,0.4000 ,0.6080 ,4.8865 ,0.3578 ,4.8119 ,2.5656 ,79.8979 
5.0000 ,80.0000 ,0.6000 ,69.9000 ,0.6000 ,0.6016 ,4.7092 ,0.3578 ,4.3575 ,2.5649 ,72.3731 
5.0000 ,80.0000 ,0.6000 ,69.9000 ,0.8000 ,0.5952 ,4.5384 ,0.3578 ,4.0371 ,1.6007 ,107.4411 
5.0000 ,80.0000 ,0.6000 ,69.9000 ,1.0000 ,0.5888 ,4.3738 ,0.3578 ,3.7936 ,1.4577 ,110.8643 
5.0000 ,80.0000 ,0.8000 ,69.9000 ,0.4000 ,0.4512 ,4.7092 ,0.3578 ,4.4711 ,2.1908 ,86.9393 
5.0000 ,80.0000 ,0.8000 ,69.9000 ,0.6000 ,0.4464 ,4.5384 ,0.3578 ,4.1003 ,1.6673 ,104.7652 
5.0000 ,80.0000 ,0.8000 ,69.9000 ,0.8000 ,0.4416 ,4.3738 ,0.3578 ,3.8014 ,1.4137 ,114.5525 
5.0000 ,80.0000 ,0.8000 ,69.9000 ,1.0000 ,0.4368 ,4.2152 ,0.3578 ,3.5749 ,1.2388 ,122.9315 
5.0000 ,80.0000 ,1.0000 ,69.9000 ,0.4000 ,0.3571 ,4.5384 ,0.3578 ,4.1773 ,1.8742 ,94.9497 
5.0000 ,80.0000 ,1.0000 ,69.9000 ,0.6000 ,0.3533 ,4.3738 ,0.3578 ,3.8386 ,1.4704 ,111.2080 
5.0000 ,80.0000 ,1.0000 ,69.9000 ,0.8000 ,0.3494 ,4.2152 ,0.3578 ,3.5602 ,1.2256 ,123.7444 
5.0000 ,80.0000 ,1.0000 ,69.9000 ,1.0000 ,0.3456 ,4.0623 ,0.3578 ,3.3620 ,1.0696 ,133.9035 
5.0000 ,80.0000 ,1.2000 ,69.9000 ,0.4000 ,0.2944 ,4.3738 ,0.3578 ,3.9004 ,1.6419 ,101.2004 
5.0000 ,80.0000 ,1.2000 ,69.9000 ,0.6000 ,0.2912 ,4.2152 ,0.3578 ,3.5963 ,1.3002 ,117.8302 
5.0000 ,80.0000 ,1.2000 ,69.9000 ,0.8000 ,0.2880 ,4.0623 ,0.3578 ,3.3553 ,1.0740 ,133.0821 
5.0000 ,80.0000 ,1.2000 ,69.9000 ,1.0000 ,0.2848 ,3.9148 ,0.3578 ,3.1770 ,0.9518 ,142.1880 
5.0000 ,80.0000 ,0.4000 ,89.9000 ,0.4000 ,0.9216 ,5.0707 ,0.3578 ,4.9658 ,3.1881 ,66.3531 
5.0000 ,80.0000 ,0.4000 ,89.9000 ,0.6000 ,0.9120 ,4.8865 ,0.3578 ,4.5121 ,2.6311 ,73.0543 
5.0000 ,80.0000 ,0.4000 ,89.9000 ,0.8000 ,0.9024 ,4.7092 ,0.3578 ,4.1645 ,2.7512 ,64.4855 
5.0000 ,80.0000 ,0.4000 ,89.9000 ,1.0000 ,0.8928 ,4.5384 ,0.3578 ,3.8279 ,1.8741 ,87.0106 
5.0000 ,80.0000 ,0.6000 ,89.9000 ,0.4000 ,0.6080 ,4.8865 ,0.3578 ,4.3500 ,2.2806 ,81.2555 
5.0000 ,80.0000 ,0.6000 ,89.9000 ,0.6000 ,0.6016 ,4.7092 ,0.3578 ,4.0899 ,1.9083 ,91.3017 
5.0000 ,80.0000 ,0.6000 ,89.9000 ,0.8000 ,0.5952 ,4.5384 ,0.3578 ,3.8887 ,1.7219 ,96.2092 
5.0000 ,80.0000 ,0.6000 ,89.9000 ,1.0000 ,0.5888 ,4.3738 ,0.3578 ,3.6119 ,1.4813 ,103.8741 
5.0000 ,80.0000 ,0.8000 ,89.9000 ,0.4000 ,0.4512 ,4.7092 ,0.3578 ,4.2014 ,2.2702 ,78.8398 
5.0000 ,80.0000 ,0.8000 ,89.9000 ,0.6000 ,0.4464 ,4.5384 ,0.3578 ,3.8690 ,1.5995 ,103.0431 
5.0000 ,80.0000 ,0.8000 ,89.9000 ,0.8000 ,0.4416 ,4.3738 ,0.3578 ,3.5963 ,1.3779 ,111.1859 
5.0000 ,80.0000 ,0.8000 ,89.9000 ,1.0000 ,0.4368 ,4.2152 ,0.3578 ,3.3784 ,1.2554 ,114.6433 
5.0000 ,80.0000 ,1.0000 ,89.9000 ,0.4000 ,0.3571 ,4.5384 ,0.3578 ,1.1346 ,2.7151 ,17.8023 
5.0000 ,80.0000 ,1.0000 ,89.9000 ,0.6000 ,0.3533 ,4.3738 ,0.3578 ,3.6308 ,1.5981 ,96.7826 
5.0000 ,80.0000 ,1.0000 ,89.9000 ,0.8000 ,0.3494 ,4.2152 ,0.3578 ,1.2524 ,1.7824 ,29.9332 
5.0000 ,80.0000 ,1.0000 ,89.9000 ,1.0000 ,0.3456 ,4.0623 ,0.3578 ,3.1995 ,1.1631 ,117.1902 
5.0000 ,80.0000 ,1.2000 ,89.9000 ,0.4000 ,0.2944 ,4.3738 ,0.3578 ,3.6952 ,1.6190 ,97.2289 
5.0000 ,80.0000 ,1.2000 ,89.9000 ,0.6000 ,0.2912 ,4.2152 ,0.3578 ,3.4308 ,1.2663 ,115.4125 
5.0000 ,80.0000 ,1.2000 ,89.9000 ,0.8000 ,0.2880 ,4.0623 ,0.3578 ,3.1884 ,1.0285 ,132.0613 
5.0000 ,80.0000 ,1.2000 ,89.9000 ,1.0000 ,0.2848 ,3.9148 ,0.3578 ,3.0115 ,0.8946 ,143.3980 
