N,a [mm],d [mm],my_theta [deg],p [mm],Freq [MHz],L [uH],R [¦¸],Q
3,72,0.8,5,0.6,6.78,1.568310217,0.580254958,115.1390586
3,72,0.8,5,0.8,6.78,1.511653642,0.572652539,112.4529017
3,72,0.8,5,1,6.78,1.467532378,0.539003065,115.9861196
3,72,0.8,5,1.2,6.78,1.425460708,0.521514627,116.4389604
3,72,1,5,0.4,6.78,1.550870433,0.544185116,121.4055162
3,72,1,5,0.6,6.78,1.491283216,0.538149775,118.0501462
3,72,1,5,0.8,6.78,1.444771857,0.492012159,125.0929977
3,72,1,5,1,6.78,1.402267543,0.474317983,125.9420778
3,72,1,5,1.2,6.78,1.36469842,0.44372517,131.0183683
3,72,1.2,5,0.4,6.78,1.477451102,0.504061883,124.8644536
3,72,1.2,5,0.6,6.78,1.424707639,0.469930288,129.1522206
3,72,1.2,5,0.8,6.78,1.381649186,0.442536453,133.0020386
3,72,1.2,5,1,6.78,1.341423226,0.421272119,135.6477727
3,72,1.2,5,1.2,6.78,1.30613223,0.401069347,138.7321886
3,72,1.4,5,0.4,6.78,1.410478014,0.474998509,126.4979936
3,72,1.4,5,0.6,6.78,1.363557563,0.425317062,136.5746933
3,72,1.4,5,0.8,6.78,1.324924174,0.387887528,145.5106467
3,72,1.4,5,1,6.78,1.286661589,0.426825739,128.4172298
3,72,1.4,5,1.2,6.78,1.250773878,0.368092338,144.7543382
3,72,1.6,5,0.4,6.78,1.350079315,0.425630654,135.1250748
3,72,1.6,5,0.6,6.78,1.304847072,0.38868913,143.0101235
3,72,1.6,5,0.8,6.78,1.269078774,0.362229859,149.2498474
3,72,1.6,5,1,6.78,1.233085604,0.354579806,148.1456118
3,72,1.6,5,1.2,6.78,1.200214552,0.34083328,150.0121573
3,72,1.8,5,0.4,6.78,1.293899765,0.392254327,140.5213953
3,72,1.8,5,0.6,6.78,1.25288398,0.355904206,149.9640974
3,72,1.8,5,0.8,6.78,1.221097764,0.324495404,160.3066166
3,72,1.8,5,1,6.78,1.189746769,0.306496341,165.3631751
3,72,1.8,5,1.2,6.78,1.155069871,0.308295153,159.6067011
3,72,0.8,25,0.4,6.78,1.55754148,0.581870794,114.0309191
3,72,0.8,25,0.6,6.78,1.502285535,0.525676338,121.7428934
3,72,0.8,25,0.8,6.78,1.449402682,0.516714933,119.4944156
3,72,0.8,25,1,6.78,1.407417517,0.494122796,121.3382212
3,72,0.8,25,1.2,6.78,1.367530741,0.477525682,121.9972178
3,72,1,25,0.4,6.78,1.483287443,0.511290415,123.5854181
3,72,1,25,0.6,6.78,1.430452583,0.467052705,130.4719451
3,72,1,25,0.8,6.78,1.386675642,0.445480386,132.6037672
3,72,1,25,1,6.78,1.346518711,0.427511156,134.1758955
3,72,1,25,1.2,6.78,1.306492723,0.421804758,131.94869
3,72,1.2,25,0.4,6.78,1.416796783,0.441897264,136.5827371
3,72,1.2,25,0.6,6.78,1.369349779,0.407217029,143.2511205
3,72,1.2,25,0.8,6.78,1.32782153,0.394058906,143.5450171
3,72,1.2,25,1,6.78,1.290096605,0.375962032,146.1799492
3,72,1.2,25,1.2,6.78,1.252135878,0.377358961,141.3534311
3,72,1.4,25,0.4,6.78,1.353313646,0.41533861,138.8051942
3,72,1.4,25,0.6,6.78,1.310851681,0.376067412,148.4900714
3,72,1.4,25,0.8,6.78,1.270828447,0.365297673,148.2004714
3,72,1.4,25,1,6.78,1.23651665,0.340789472,154.5693429
3,72,1.4,25,1.2,6.78,1.204731351,0.330886773,155.1030606
3,72,1.6,25,0.4,6.78,1.297466731,0.369686519,149.5106669
3,72,1.6,25,0.6,6.78,1.254356149,0.353621139,151.1096524
3,72,1.6,25,0.8,6.78,1.220975905,0.326867333,159.1274621
3,72,1.6,25,1,6.78,1.187329239,0.317716079,159.1994382
3,72,1.6,25,1.2,6.78,1.156723221,0.306168457,160.9454006
3,72,1.8,25,0.4,6.78,1.243463025,0.344279496,153.8619669
3,72,1.8,25,0.6,6.78,1.204930921,0.320795092,160.008847
3,72,1.8,25,0.8,6.78,1.173602087,0.297464847,168.0717743
3,72,1.8,25,1,6.78,1.142314503,0.287537935,169.238865
3,72,1.8,25,1.2,6.78,1.112445806,0.284500565,166.5732628
3,72,0.8,45,0.4,6.78,1.484745294,0.556798695,113.5960712
3,72,0.8,45,0.6,6.78,1.432609256,0.492495944,123.9180746
3,72,0.8,45,0.8,6.78,1.385940052,0.470499397,125.4859019
3,72,0.8,45,1,6.78,1.346188032,0.449308675,127.6352059
3,72,0.8,45,1.2,6.78,1.306255452,0.447118543,124.4557589
3,72,1,45,0.4,6.78,1.414681873,0.47732544,126.2565067
3,72,1,45,0.6,6.78,1.365218296,0.440418012,132.0524886
3,72,1,45,0.8,6.78,1.32550004,0.407884662,138.4369213
3,72,1,45,1,6.78,1.288448388,0.385627842,142.333853
3,72,1,45,1.2,6.78,1.248903567,0.394980683,134.6984543
3,72,1.2,45,0.4,6.78,1.350703573,0.426558278,134.8935662
3,72,1.2,45,0.6,6.78,1.305275122,0.38694065,143.7034734
3,72,1.2,45,0.8,6.78,1.266746229,0.377160348,143.0780969
3,72,1.2,45,1,6.78,1.231742384,0.356869284,147.0348484
3,72,1.2,45,1.2,6.78,1.200595228,0.337139923,151.7036367
3,72,1.4,45,0.4,6.78,1.293014365,0.372155563,148.0090928
3,72,1.4,45,0.6,6.78,1.251850967,0.349995564,152.3700644
3,72,1.4,45,0.8,6.78,1.212731773,0.345335989,149.6003047
3,72,1.4,45,1,6.78,1.181790185,0.323033986,155.8481762
3,72,1.4,45,1.2,6.78,1.150043865,0.318028756,154.0485367
3,72,1.6,45,0.4,6.78,1.237910775,0.352645615,149.5410472
3,72,1.6,45,0.6,6.78,1.1988532,0.325560952,156.8712146
3,72,1.6,45,0.8,6.78,1.164452947,0.314864591,157.5461094
3,72,1.6,45,1,6.78,1.136537714,0.28996479,166.9737301
3,72,1.6,45,1.2,6.78,1.106532016,0.281759452,167.2996576
3,72,1.8,45,0.4,6.78,1.188088785,0.323992845,156.2151099
3,72,1.8,45,0.6,6.78,1.15577041,0.336626446,146.2624695
3,72,1.8,45,0.8,6.78,1.119577244,0.287491039,165.8972977
3,72,1.8,45,1,6.78,1.094740826,0.262819467,177.4448282
3,72,1.8,45,1.2,6.78,1.066607905,0.260731631,174.2692003
3,72,0.8,65,0.4,6.78,1.417474889,0.511195383,118.1239643
3,72,0.8,65,0.6,6.78,1.363563261,0.48767843,119.1108453
3,72,0.8,65,0.8,6.78,1.32212242,0.452022049,124.6010243
3,72,0.8,65,1,6.78,1.280003868,0.447894075,121.7434282
3,72,0.8,65,1.2,6.78,1.247391276,0.421448085,126.0863811
3,72,1,65,0.4,6.78,1.347294534,0.453932209,126.439017
3,72,1,65,0.6,6.78,1.302412295,0.420281063,132.0134643
3,72,1,65,0.8,6.78,1.262255531,0.397921273,135.1324613
3,72,1,65,1,6.78,1.227400152,0.377013282,138.6880636
3,72,1,65,1.2,6.78,1.192643244,0.375268714,135.3872464
3,72,1.2,65,0.4,6.78,1.286934456,0.413563883,132.5633244
3,72,1.2,65,0.6,6.78,1.246823758,0.369409713,143.7825962
3,72,1.2,65,0.8,6.78,1.209071626,0.35448591,145.2989963
3,72,1.2,65,1,6.78,1.177753852,0.332117668,151.0678733
3,72,1.2,65,1.2,6.78,1.146834397,0.323170597,151.174462
3,72,1.4,65,0.4,6.78,1.232838657,0.377524698,139.1138714
3,72,1.4,65,0.6,6.78,1.19529475,0.333549251,152.6597703
3,72,1.4,65,0.8,6.78,1.158001606,0.330482083,149.2694061
3,72,1.4,65,1,6.78,1.12910336,0.30232777,159.0981835
3,72,1.4,65,1.2,6.78,1.098145921,0.306438054,152.6605841
3,72,1.6,65,0.4,6.78,1.182362658,0.331707772,151.846442
3,72,1.6,65,0.6,6.78,1.146955508,0.304321073,160.5551008
3,72,1.6,65,0.8,6.78,1.114701709,0.29062507,163.3936424
3,72,1.6,65,1,6.78,1.086326148,0.279386679,165.6395722
3,72,1.6,65,1.2,6.78,1.059711064,0.271737132,166.1299915
3,72,1.8,65,0.4,6.78,1.135100629,0.304355013,158.8778916
3,72,1.8,65,0.6,6.78,1.100493386,0.288761639,162.351947
3,72,1.8,65,0.8,6.78,1.070313216,0.273127716,166.9377969
3,72,1.8,65,1,6.78,1.041026151,0.262363266,169.0317053
3,72,1.8,65,1.2,6.78,1.018530752,0.249568996,173.8573585
3,72,0.8,85,0.4,6.78,1.34444508,0.522607064,109.5916214
3,72,0.8,85,0.6,6.78,1.29887855,0.472300734,117.1546381
3,72,0.8,85,0.8,6.78,1.259265822,0.434341781,123.5080802
3,72,0.8,85,1,6.78,1.219532436,0.432669881,120.0732467
3,72,0.8,85,1.2,6.78,1.187383684,0.407813026,124.0336561
3,72,1,85,0.4,6.78,1.281782584,0.432902769,126.1344056
3,72,1,85,0.6,6.78,1.238113868,0.423296071,124.6022581
3,72,1,85,0.8,6.78,1.204037601,0.385051338,133.2082048
3,72,1,85,1,6.78,1.169453247,0.37018116,134.5792534
3,72,1,85,1.2,6.78,1.135583502,0.368337592,131.3356392
3,72,1.2,85,0.4,6.78,1.223841677,0.401208109,129.9466534
3,72,1.2,85,0.6,6.78,1.187713099,0.366386503,138.0961724
3,72,1.2,85,0.8,6.78,1.153745115,0.343813752,142.9539609
3,72,1.2,85,1,6.78,1.118546508,0.340084144,140.1126106
3,72,1.2,85,1.2,6.78,1.090188986,0.324013551,143.3336559
3,72,1.4,85,0.4,6.78,1.174409656,0.368378151,135.8111142
3,72,1.4,85,0.6,6.78,1.140324296,0.341517093,142.2412286
3,72,1.4,85,0.8,6.78,1.10628412,0.31074293,151.6613735
3,72,1.4,85,1,6.78,1.074194429,0.315165586,145.1956712
3,72,1.4,85,1.2,6.78,1.048200109,0.299457254,149.1141729
3,72,1.6,85,0.4,6.78,1.122105064,0.34104132,140.163871
3,72,1.6,85,0.6,6.78,1.092063802,0.305664188,152.1994264
3,72,1.6,85,0.8,6.78,1.059082507,0.302599398,149.0978214
3,72,1.6,85,1,6.78,1.03357145,0.27918956,157.7069714
3,72,1.6,85,1.2,6.78,1.007999964,0.27279579,157.4100349
3,72,1.8,85,0.4,6.78,1.079428016,0.309483285,148.5819485
3,72,1.8,85,0.6,6.78,1.04644211,0.293612706,151.8273194
3,72,1.8,85,0.8,6.78,1.021119326,0.274133116,158.6808635
3,72,1.8,85,1,6.78,0.993811801,0.264062695,160.326998
3,72,1.8,85,1.2,6.78,0.971491867,0.250794678,165.0176564
3,74,0.8,5,0.4,6.78,1.696505679,0.658349084,109.7763141
3,74,0.8,5,0.6,6.78,1.632454933,0.599034024,116.0911925
3,74,0.8,5,0.8,6.78,1.572324943,0.599018569,111.8179641
3,74,0.8,5,1,6.78,1.526259085,0.556228607,116.891923
3,74,0.8,5,1.2,6.78,1.483863375,0.53944553,117.1806437
3,74,1,5,0.4,6.78,1.613213967,0.609722274,112.7118232
3,74,1,5,0.6,6.78,1.555012175,0.543298852,121.9283139
3,74,1,5,0.8,6.78,1.505935346,0.505859765,126.8194167
3,74,1,5,1,6.78,1.46150838,0.487347398,127.7533273
3,74,1,5,1.2,6.78,1.420512281,0.467600547,129.4134886
3,74,1.2,5,0.4,6.78,1.541064624,0.494612045,132.7289702
3,74,1.2,5,0.6,6.78,1.485613691,0.480664435,131.6659467
3,74,1.2,5,0.8,6.78,1.436398435,0.469524911,130.3244337
3,74,1.2,5,1,6.78,1.401067381,0.426075455,140.0819143
3,74,1.2,5,1.2,6.78,1.358685807,0.424863404,136.2320451
3,74,1.4,5,0.4,6.78,1.47424619,0.46433254,135.2541056
3,74,1.4,5,0.6,6.78,1.424222548,0.426996611,142.0898288
3,74,1.4,5,0.8,6.78,1.38230113,0.400745278,146.9412775
3,74,1.4,5,1,6.78,1.340463072,0.392748723,145.3950546
3,74,1.4,5,1.2,6.78,1.309659449,0.365238288,152.7536669
3,74,1.6,5,0.4,6.78,1.409744464,0.439513035,136.6401092
3,74,0.8,25,0.4,6.78,1.620968474,0.609055937,113.3775192
3,74,0.8,25,0.6,6.78,1.561669249,0.555419738,119.7780701
3,74,0.8,25,0.8,6.78,1.509302377,0.532809322,120.6740819
3,74,0.8,25,1,6.78,1.465332536,0.502124383,124.3181229
3,74,0.8,25,1.2,6.78,1.425869521,0.480371761,126.4479749
3,74,1,25,0.4,6.78,1.542124817,0.537767883,122.1614636
3,74,1,25,0.6,6.78,1.488101878,0.49778613,127.3501426
3,74,1,25,0.8,6.78,1.444867291,0.451653925,136.279877
3,74,1,25,1,6.78,1.399961673,0.446681658,133.5142403
3,74,1,25,1.2,6.78,1.363001009,0.427131369,135.9390629
3,74,1.2,25,0.4,6.78,1.475731745,0.463181359,135.7268935
3,74,1.2,25,0.6,6.78,1.425385475,0.43557271,139.405924
3,74,1.2,25,0.8,6.78,1.382582138,0.408605758,144.1438181
3,74,1.2,25,1,6.78,1.340529449,0.399723758,142.8650376
3,74,1.2,25,1.2,6.78,1.307008178,0.383320053,145.253407
3,74,1.4,25,0.4,6.78,1.41001628,0.439637677,136.6277087
3,74,1.4,25,0.6,6.78,1.36423277,0.391890722,148.2972363
3,74,1.4,25,0.8,6.78,1.32481585,0.373778244,150.9909988
3,74,1.4,25,1,6.78,1.288951425,0.356338748,154.0930545
3,74,1.4,25,1.2,6.78,1.253701333,0.351983596,151.7334126
3,74,1.6,25,0.4,6.78,1.35266458,0.387817412,148.584113
3,74,0.8,45,0.4,6.78,1.545788828,0.542916784,121.2904085
3,74,0.8,45,0.6,6.78,1.487308756,0.525187854,120.6413042
3,74,0.8,45,0.8,6.78,1.440853507,0.496468756,123.6338711
3,74,0.8,45,1,6.78,1.39643142,0.482411796,123.313679
3,74,0.8,45,1.2,6.78,1.358559191,0.456654039,126.7362416
3,74,1,45,0.4,6.78,1.473113834,0.497671556,126.0965052
3,74,1,45,0.6,6.78,1.419259794,0.465835074,129.7894158
3,74,1,45,0.8,6.78,1.378770659,0.42399117,138.5303027
3,74,1,45,1,6.78,1.338099967,0.415946774,137.0441058
3,74,1,45,1.2,6.78,1.300784574,0.40226883,137.7522047
3,74,1.2,45,0.4,6.78,1.404801789,0.443072392,135.0672084
3,74,1.2,45,0.6,6.78,1.361963532,0.394087313,147.2253473
3,74,1.2,45,0.8,6.78,1.321519519,0.372581121,151.0992469
3,74,1.2,45,1,6.78,1.280623323,0.376694517,144.8243775
3,74,1.2,45,1.2,6.78,1.250362146,0.353453898,150.6997748
3,74,1.4,45,0.4,6.78,1.348045405,0.388141862,147.9529394
3,74,1.4,45,0.6,6.78,1.305747201,0.350948342,158.4986145
3,74,1.4,45,0.8,6.78,1.266081722,0.34611855,155.8283335
3,74,1.4,45,1,6.78,1.234547296,0.322690531,162.9787838
3,74,1.4,45,1.2,6.78,1.19983732,0.323671692,157.9163912
3,74,1.6,45,0.4,6.78,1.291847157,0.355210271,154.9298787
3,74,0.8,65,0.4,6.78,1.470551909,0.540796528,115.8393272
3,74,0.8,65,0.6,6.78,1.420997398,0.483396989,125.2272674
3,74,0.8,65,0.8,6.78,1.371157935,0.48327942,120.8644951
3,74,0.8,65,1,6.78,1.334322595,0.446026296,127.4412254
3,74,0.8,65,1.2,6.78,1.299548626,0.4276764,129.4454564
3,74,1,65,0.4,6.78,1.403409637,0.477888827,125.1028316
3,74,1,65,0.6,6.78,1.354231682,0.43783852,131.7615104
3,74,1,65,0.8,6.78,1.314377154,0.407366802,137.4497425
3,74,1,65,1,6.78,1.278023951,0.389278205,139.8583712
3,74,1,65,1.2,6.78,1.239963936,0.386492692,136.6713014
3,74,1.2,65,0.4,6.78,1.340747241,0.41319566,138.2294956
3,74,1.2,65,0.6,6.78,1.299032081,0.382609369,144.6351461
3,74,1.2,65,0.8,6.78,1.260185175,0.36633894,146.5415713
3,74,1.2,65,1,6.78,1.225097007,0.345018503,151.2647224
3,74,1.2,65,1.2,6.78,1.192299549,0.339734197,149.5049864
3,74,1.4,65,0.4,6.78,1.284128134,0.373356828,146.5189593
3,74,1.4,65,0.6,6.78,1.24215958,0.359482892,147.2003112
3,74,1.4,65,0.8,6.78,1.20711456,0.332599991,154.6093724
3,74,1.4,65,1,6.78,1.17591045,0.321619316,155.7548893
3,74,1.4,65,1.2,6.78,1.148051706,0.302816263,161.5071731
3,74,1.6,65,0.4,6.78,1.229989951,0.349166809,150.0645713
3,74,0.8,85,0.4,6.78,1.410645938,0.538041961,111.6892663
3,74,0.8,85,0.6,6.78,1.35104827,0.494701579,116.3421624
3,74,0.8,85,0.8,6.78,1.307885944,0.462094831,120.5725162
3,74,0.8,85,1,6.78,1.270119715,0.440633066,122.7939968
3,74,0.8,85,1.2,6.78,1.235358315,0.428771707,122.7372491
3,74,1,85,0.4,6.78,1.335103387,0.462348104,123.0142375
3,74,1,85,0.6,6.78,1.287617349,0.448316984,122.3520329
3,74,1,85,0.8,6.78,1.249994395,0.412397111,129.1225259
3,74,1,85,1,6.78,1.214012947,0.393791287,131.330857
3,74,1,85,1.2,6.78,1.181391367,0.385330328,130.6081153
3,74,1.2,85,0.4,6.78,1.275230431,0.430285813,126.2528537
3,74,1.2,85,0.6,6.78,1.237017953,0.373404887,141.1255239
3,74,1.2,85,0.8,6.78,1.200948981,0.349883773,146.2211918
3,74,1.2,85,1,6.78,1.168265882,0.341456358,145.7525135
3,74,1.2,85,1.2,6.78,1.136378159,0.339022806,142.7918849
3,74,1.4,85,0.4,6.78,1.220513907,0.373747528,139.1150018
3,74,1.4,85,0.6,6.78,1.185145709,0.349238484,144.5636872
3,74,1.4,85,0.8,6.78,1.151012297,0.333209299,147.1541156
3,74,1.4,85,1,6.78,1.119335665,0.323056528,147.6017079
3,74,1.4,85,1.2,6.78,1.093849966,0.298747023,155.9781387
